,id,code,pe_ratio,turnover_ratio,pb_ratio,ps_ratio,pcf_ratio,capitalization,market_cap,circulating_cap,circulating_market_cap,day,pe_ratio_lyr
3680,85782627,603022.XSHG,92.6578,3.8960000000000004,3.2383,3.0432,-395.0441,20000.0,22.56,20000.0,22.56,2022-08-16,109.5733
3681,85784147,603023.XSHG,427.9522,3.1565,3.7899,40.5292,130.7428,56207.9805,28.9471,56207.9805,28.9471,2022-08-16,432.6238
3682,85781041,603025.XSHG,53.4514,0.2551,11.4527,12.5783,147.1228,92433.3281,192.5386,92189.0703,192.0298,2022-08-16,53.7902
3683,85781110,603026.XSHG,19.9123,1.3133,7.9452,3.8938,41.6312,20268.0,278.0972,20268.0,278.0972,2022-08-16,23.5994
3684,85781813,603027.XSHG,61.7034,1.0465,7.0829,7.5701,141.6337,95853.8594,146.0813,95853.8594,146.0813,2022-08-16,65.9802
3685,85784320,603028.XSHG,51.8209,4.4395,3.7651,3.3163,-66.8682,28704.0,30.1966,28704.0,30.1966,2022-08-16,53.0137
3686,85781827,603029.XSHG,43.0323,1.5882,2.1661,3.0325,18.3288,12134.2002,16.0778,12134.2002,16.0778,2022-08-16,44.4932
3687,85780037,603030.XSHG,-1.3713,3.3653,1.7347,0.5026,-10.7095,58006.9805,18.2722,58006.9805,18.2722,2022-08-16,-1.4132
3688,85781600,603031.XSHG,-324.5669,1.9996,9.8599,2.6934,7.9054,11200.0,58.128,11200.0,58.128,2022-08-16,-113.3483
3689,85781741,603032.XSHG,119.87200000000001,2.0295,18.1539,34.6313,-515.3025,16733.8008,162.2175,16000.7998,155.1118,2022-08-16,229.3767
3690,85782294,603033.XSHG,146.2249,0.2215,5.1107,4.2922,95.5853,77565.7422,158.5444,77565.7422,158.5444,2022-08-16,127.5403
3691,85783626,603035.XSHG,17.4476,1.8755,1.7124,2.5229,49.0356,38003.0938,69.0516,38003.0938,69.0516,2022-08-16,16.4301
3692,85783546,603036.XSHG,33.878,2.6038,1.7406,7.3077,-101.7351,20663.8398,20.1472,20539.8945,20.0264,2022-08-16,36.2784
3693,85780180,603037.XSHG,25.7079,0.9951,2.349,3.549,-73.5918,10490.1348,19.176,10490.1348,19.176,2022-08-16,22.7695
3694,85779764,603038.XSHG,160.4422,0.6113,1.3134,1.5581,52.0312,20667.4688,17.3193,20667.4688,17.3193,2022-08-16,80.2188
3695,85782903,603039.XSHG,32.2072,0.4873,5.1562,4.6873,163.4076,26060.3066,95.9019,26060.3066,95.9019,2022-08-16,31.0665
3696,85783391,603040.XSHG,19.6188,2.0057,2.8692,6.4997,20.9637,13398.9111,27.6286,13398.9111,27.6286,2022-08-16,19.6281
3697,85781735,603041.XSHG,37.4564,0.7008,1.8295,4.6771,-51.2532,18314.7695,24.5235,14088.2842,18.8642,2022-08-16,38.4284
3698,85781059,603042.XSHG,841.931,3.8746,1.6987,1.4053,25.1933,16058.9844,17.8576,15865.625,17.6426,2022-08-16,212.2376
3699,85783379,603043.XSHG,24.4709,0.3881,4.8604,3.4702,28.0493,56722.4023,137.6653,56722.4023,137.6653,2022-08-16,24.6874
3700,85779766,603045.XSHG,45.5645,5.5577,2.7951,0.8307,20.5946,13762.0,24.4138,13762.0,24.4138,2022-08-16,42.7618
3701,85784182,603048.XSHG,37.9254,4.2822,2.2602,5.0379,18.6547,14688.0,28.8913,3672.0,7.2228,2022-08-16,29.1592
3702,85783126,603050.XSHG,29.9546,4.8818,2.1539,1.2729,-23.7051,16221.0098,27.1864,16221.0098,27.1864,2022-08-16,30.68
3703,85781850,603051.XSHG,64.619,18.3899,6.8487,3.9505,79.359,9201.0,90.271,2300.3,22.5682,2022-08-16,79.9113
3704,85783140,603053.XSHG,17.7733,0.5094,2.2139,1.9048,-112.8852,88889.0,88.0001,56089.0,55.5281,2022-08-16,18.0043
3705,85781114,603055.XSHG,26.3038,0.5218,3.4566,2.8323,27.0525,86875.1719,126.4034,86248.5703,125.4917,2022-08-16,27.2592
3706,85781876,603056.XSHG,256.756,1.2253,2.254,0.4345,-30.1438,102695.75,134.7368,96000.0,125.95200000000001,2022-08-16,94.3194
3707,85783796,603058.XSHG,31.9848,1.0673,3.2098,7.6839,-152.5694,41907.4414,34.7832,41907.4414,34.7832,2022-08-16,25.2828
3708,85780019,603059.XSHG,39.8778,0.3952,1.871,2.0509,-20.7419,10000.0,19.94,10000.0,19.94,2022-08-16,26.664
3709,85782591,603060.XSHG,38.5644,0.2707,6.207999999999999,4.055,-194.2778,72441.6016,92.0733,72441.6016,92.0733,2022-08-16,36.4322
3710,85780877,603063.XSHG,58.0307,3.6444,5.0435,7.3317,407.9383,43956.2344,163.2095,43956.2344,163.2095,2022-08-16,58.3009
3711,85780741,603066.XSHG,24.0502,5.8522,2.7947,2.9358,291.6126,30070.2891,31.9948,30070.2891,31.9948,2022-08-16,25.3688
3712,85782361,603067.XSHG,31.0072,8.6004,5.3415,3.7198,-700.8715,50901.6172,115.90299999999999,50271.6172,114.4685,2022-08-16,37.3075
3713,85784465,603068.XSHG,102.9631,1.8911,2.6631,4.947,14.5919,15127.9971,53.4018,15042.4971,53.1,2022-08-16,91.3419
3714,85779877,603069.XSHG,-148.6089,2.5124,9.2715,11.2897,-120.7483,31600.0,85.5728,31600.0,85.5728,2022-08-16,-119.2055
3715,85781402,603070.XSHG,49.6789,13.0475,5.3077,4.262,22.089000000000002,40100.0,93.5132,6000.0,13.992,2022-08-16,49.211999999999996
3716,85783982,603071.XSHG,9.1561,2.1773,2.4974,0.1522,154.1577,55795.4453,99.5949,10043.1797,17.9271,2022-08-16,9.8593
3717,85783941,603076.XSHG,233.61700000000002,2.112,4.9506,5.9666,-52.9341,12070.1348,64.4304,12070.1348,64.4304,2022-08-16,139.2949
3718,85782667,603077.XSHG,7.5925,2.6088,2.0397,2.6896,16.0796,883125.0,360.315,883125.0,360.315,2022-08-16,11.9179
3719,85783535,603078.XSHG,91.2758,5.3264,6.2534,8.3205,-148.5541,25476.3906,73.1937,25476.3906,73.1937,2022-08-16,129.5287
3720,85779996,603079.XSHG,31.6328,0.308,1.757,2.9560000000000004,-24.3606,17118.8965,23.1447,17118.8965,23.1447,2022-08-16,30.5515
3721,85783847,603080.XSHG,21.6431,3.2856,1.7952,2.4876,-27.1171,14150.0,22.6117,14150.0,22.6117,2022-08-16,22.1372
3722,85780989,603081.XSHG,12.3071,1.5239,1.9536,1.6212,26.147,40908.6016,48.5994,40181.3984,47.7355,2022-08-16,12.4336
3723,85782270,603083.XSHG,-40.4259,1.0035,1.6634,1.0398,65.1281,25558.1562,27.2961,25222.0566,26.9372,2022-08-16,40.5831
3724,85784407,603085.XSHG,269.4033,3.1888,4.7451,3.2212,98.4517,39710.0,56.7456,37022.543,52.9052,2022-08-16,201.1987
3725,85780380,603086.XSHG,18.3894,2.1371,2.2962,1.8443,29.8979,31064.0391,42.7441,30832.1719,42.4251,2022-08-16,24.0974
3726,85780908,603087.XSHG,16.4588,0.6397,2.2385,6.0337,91.9153,56154.0,226.4691,29577.2852,119.2852,2022-08-16,15.5889
3727,85782524,603088.XSHG,42.1577,11.0981,8.0657,8.1939,-60.4234,43802.543,49.3217,43025.9219,48.4472,2022-08-16,57.4902
3728,85780457,603089.XSHG,92.0873,1.5107,1.9976,1.2471,-43.8862,22249.9805,20.47,22249.9805,20.47,2022-08-16,32.6716
3729,85780245,603090.XSHG,196.9555,0.6145,5.9482,4.7179,-47.2801,10000.0,28.87,10000.0,28.87,2022-08-16,196.8636
3730,85784299,603093.XSHG,26.7194,2.5364,2.0839,0.6308,5.928999999999999,61006.5898,63.3248,14046.499,14.5803,2022-08-16,25.9956
3731,85783724,603095.XSHG,9.1425,1.6631,1.3559999999999999,1.8697,8.7294,13200.0,29.3832,3739.99,8.3252,2022-08-16,9.0707
3732,85781081,603096.XSHG,25.0074,0.2794,1.5924,3.2688,-5.5164,16250.3584,29.8032,16250.3584,29.8032,2022-08-16,22.8118
3733,85784201,603097.XSHG,48.5292,30.796,5.8498,5.306,1959.8929,16000.0,46.88,4000.0,11.72,2022-08-16,59.7833
3734,85781503,603098.XSHG,640.8318,0.545,6.7293,5.715,169.6549,53879.9961,179.6898,53879.9961,179.6898,2022-08-16,547.599
3735,85781238,603099.XSHG,-48.4038,1.8594,2.4419999999999997,11.2064,436.033,26667.0,22.747,26667.0,22.747,2022-08-16,-44.0684
3736,85781363,603100.XSHG,18.2037,0.8541,2.7124,1.43,14.7753,39500.0,86.3075,39500.0,86.3075,2022-08-16,16.0226
3737,85780522,603101.XSHG,40.6444,0.299,1.9223,1.1885,-161.8875,47040.0,28.9766,47040.0,28.9766,2022-08-16,55.2546
3738,85781086,603102.XSHG,17.3009,2.6144,1.9245,3.8167,4.4433,6400.0,26.0928,1600.0,6.5232,2022-08-16,17.6256
3739,85782341,603103.XSHG,-104.954,0.3958,5.4913,3.8981,-38.6395,63420.0,86.0609,63420.0,86.0609,2022-08-16,629.6741
3740,85782566,603105.XSHG,62.2294,9.7226,4.8974,15.3822,105.5401,50000.0,81.0,50000.0,81.0,2022-08-16,73.6288
3741,85780175,603106.XSHG,-468.4789,0.5706,1.6839,4.1568,10.0156,52052.0,27.066999999999997,52052.0,27.066999999999997,2022-08-16,142.3287
3742,85781273,603108.XSHG,17.4317,0.5201,1.7043,0.642,44.7802,57954.2695,57.8384,57954.2695,57.8384,2022-08-16,15.2114
3743,85779968,603109.XSHG,27.7881,11.3368,2.9451,1.5905,19.5585,20958.1543,42.0421,6533.7998,13.1068,2022-08-16,21.6704
3744,85780408,603110.XSHG,153.7068,0.2238,10.5403,18.1429,137.6795,20122.6738,68.3768,20122.6738,68.3768,2022-08-16,122.7766
3745,85783439,603111.XSHG,17.422,0.3957,1.429,1.4671,-131.1764,99327.5469,48.0745,83598.3281,40.4616,2022-08-16,12.9792
3746,85781894,603112.XSHG,21.8856,3.7981,3.5067,2.1567,33.7403,43715.6719,76.4587,15828.2305,27.6836,2022-08-16,23.3095
3747,85782936,603113.XSHG,14.8414,0.7919,1.0386,0.6222,9.7093,85508.1094,86.6197,85508.1094,86.6197,2022-08-16,9.2668
3748,85780591,603115.XSHG,21.5143,3.6381,2.9675,3.1677,12.4801,23920.0,57.3841,23920.0,57.3841,2022-08-16,25.9436
3749,85783093,603116.XSHG,182.8032,0.3754,0.9926,1.3201,4.1222,57620.0781,32.0944,57620.0781,32.0944,2022-08-16,142.481
3750,85782472,603117.XSHG,-5.7083,1.0325,0.8244,3.0753,885.9397,63314.4492,16.3351,63314.4492,16.3351,2022-08-16,-5.767
3751,85782860,603118.XSHG,16.6751,1.0321,1.2862,0.5941,15.2643,79213.3359,65.1926,77573.3359,63.8429,2022-08-16,16.4811
3752,85781809,603121.XSHG,56.8543,1.3608,2.378,2.9161,-25.6307,34391.6289,26.3784,33830.6211,25.9481,2022-08-16,38.6905
3753,85782470,603122.XSHG,59.6693,4.4712,4.4143,3.9864,16.7282,39805.2617,48.4828,9951.3203,12.1207,2022-08-16,60.4294
3754,85782410,603123.XSHG,55.5207,1.6682,2.4015,2.7075,43.4233,79873.6641,93.9314,65227.5938,76.7077,2022-08-16,56.8195
3755,85780533,603126.XSHG,29.587,0.9081,2.2446,1.5647,238.6903,61050.0,42.6129,61050.0,42.6129,2022-08-16,30.4735
3756,85784451,603127.XSHG,74.041,0.8201,6.1028,27.5064,-32.7157,53419.1445,436.4344,44841.668,366.3564,2022-08-16,78.2899
3757,85783617,603128.XSHG,13.3488,1.2458,2.3722,0.4555,24.9189,130946.2969,120.6015,130946.2969,120.6015,2022-08-16,14.4132
3758,85781347,603129.XSHG,53.0853,0.4075,6.2151,2.6118,45.6636,15007.7373,223.6453,15007.7373,223.6453,2022-08-16,54.3458
3759,85782283,603131.XSHG,34.0079,1.7571,3.4855,3.605,-20.6119,31798.4668,48.1747,31798.4668,48.1747,2022-08-16,33.3957
3760,85781496,603132.XSHG,28.9173,3.1149,4.4131,10.71,19.2019,97800.0,130.7586,9800.0,13.1026,2022-08-16,28.2483
3761,85779904,603133.XSHG,-5.7234,1.6819,6.9368,11.8231,-29.5365,20918.5195,24.7884,20918.5195,24.7884,2022-08-16,-5.3961
3762,85782686,603136.XSHG,121.3032,0.743,3.6523,10.5695,-43.4937,18629.4277,41.9348,18629.4277,41.9348,2022-08-16,81.4262
3763,85780420,603138.XSHG,-1094.343,6.5076,5.3869,12.5305,12.7008,28316.3984,49.7802,27983.5918,49.1952,2022-08-16,441.5764
3764,85781283,603139.XSHG,65.9739,1.4855,2.2767,5.1454,-8.1016,9988.0,23.8613,9988.0,23.8613,2022-08-16,65.4067
3765,85781047,603150.XSHG,18.6075,14.902999999999999,2.2104,1.7632,7.4817,8300.0,26.7509,2075.0,6.6877,2022-08-16,19.1309
3766,85783283,603155.XSHG,22.4228,2.5196,3.6082,7.6031,-65.2938,22556.1992,77.2324,5639.0498,19.3081,2022-08-16,24.1771
3767,85783147,603156.XSHG,13.3564,0.1654,2.4291,3.7696,50.1534,126549.3594,253.2253,126549.3594,253.2253,2022-08-16,11.9966
3768,85780289,603158.XSHG,62.2295,4.8271,2.4278,1.995,-124.2633,49079.9297,45.5462,49079.9297,45.5462,2022-08-16,50.3487
3769,85782235,603159.XSHG,61.9034,0.9398,4.3816,3.1045,64.2772,14000.0,19.992,14000.0,19.992,2022-08-16,53.1115
3770,85782872,603160.XSHG,42.8105,0.8213,3.4611,5.4078,96.1082,45808.9922,279.4807,45799.3125,279.4216,2022-08-16,32.5007
3771,85781635,603161.XSHG,-19.0445,2.5810000000000004,1.4467,0.9179,-6.772,13340.0,17.7822,13340.0,17.7822,2022-08-16,-38.0317
3772,85780974,603165.XSHG,13.6405,0.8766,2.1647,1.5604,-63.2511,27843.127,39.8435,27843.127,39.8435,2022-08-16,14.0088
3773,85782443,603166.XSHG,28.4138,2.9559,2.1358,3.1705,23.3932,64620.8633,50.0812,64620.8633,50.0812,2022-08-16,24.0397
3774,85782342,603167.XSHG,16.4635,0.4696,0.9492,2.479,-89.8981,46914.4492,33.4969,46914.4492,33.4969,2022-08-16,16.6206
3775,85782704,603168.XSHG,49.9589,0.516,1.912,4.2155,67.343,32259.25,26.3881,32259.25,26.3881,2022-08-16,74.0072
3776,85784146,603169.XSHG,62.4997,5.9871,3.3909,2.3677,26.5398,130629.1797,104.1115,130629.1797,104.1115,2022-08-16,84.8306
3777,85780961,603170.XSHG,64.6104,32.982,11.0547,6.7726,611.1191,40001.0,113.8028,4001.0,11.3828,2022-08-16,61.378
3778,85783279,603171.XSHG,54.2766,4.2165,5.216,7.4965,28.6001,40589.0,121.9699,9049.4268,27.1935,2022-08-16,52.8523
3779,85781241,603176.XSHG,58.2358,3.3984,4.2771,1.6362,28.775,46666.0,38.6861,11666.0,9.6711,2022-08-16,46.1859
3780,85780634,603177.XSHG,-54.2443,6.402,7.8443,4.2834,265.5418,20756.0,30.8434,20200.0,30.0172,2022-08-16,-38.0906
3781,85784353,603178.XSHG,31.7602,4.3737,2.7539999999999996,2.174,-68.837,23641.1875,32.7903,23038.2988,31.9541,2022-08-16,31.833000000000002
3782,85781107,603179.XSHG,64.6269,1.7949,4.6242,3.5163,-40.1589,48730.1953,175.2825,48730.1953,175.2825,2022-08-16,61.7161
3783,85784435,603180.XSHG,11.3692,1.0588,1.6093,1.044,16.0323,15425.6885,36.8674,14423.9365,34.4732,2022-08-16,10.9082
3784,85780854,603181.XSHG,20.2887,0.5932,4.378,4.131,19.676,58870.0,100.7854,58870.0,100.7854,2022-08-16,22.4766
3785,85781582,603183.XSHG,19.8421,1.0085,1.7308,2.6175,-157.993,50084.3164,23.6398,48221.8516,22.7607,2022-08-16,17.0283
3786,85781188,603185.XSHG,34.3171,4.4202,9.2116,4.6999,48.3296,38678.375,704.0624,38376.2148,698.5623,2022-08-16,41.1393
3787,85781192,603186.XSHG,21.4796,6.2526,2.406,1.137,12.7318,14202.5312,39.8949,14171.3516,39.8073,2022-08-16,16.747
3788,85782943,603187.XSHG,36.2222,0.6492,2.5837,2.972,-170.1286,27608.7285,87.1884,24195.1875,76.4084,2022-08-16,38.7237
3789,85783867,603188.XSHG,-26.6531,0.716,1.1638,2.3398,-31.7727,57017.0,25.0875,57017.0,25.0875,2022-08-16,-17.916
3790,85780629,603189.XSHG,54.3711,0.7254,2.1682,10.0727,15.3103,26954.834,36.8203,26954.834,36.8203,2022-08-16,56.1647
3791,85780090,603191.XSHG,54.5169,16.2978,4.9848,5.0468,194.6581,33316.7422,99.81700000000001,8329.1855,24.9542,2022-08-16,56.0308
3792,85780178,603192.XSHG,33.7186,2.2048,2.8348,1.1037,-60.169,13866.667,38.3275,13866.667,38.3275,2022-08-16,32.5477
3793,85782761,603195.XSHG,30.3239,0.3989,8.5646,6.6225,132.6703,60115.2422,853.5763,7450.3086,105.7869,2022-08-16,30.7002
3794,85783101,603196.XSHG,22.4376,0.5981,2.0149,1.5814,218.7921,23991.8105,16.5543,23671.5996,16.3334,2022-08-16,20.3785
3795,85781821,603197.XSHG,53.7291,2.0164,5.7805,3.2518,35.9926,20775.5898,127.8322,20185.9609,124.2042,2022-08-16,47.6278
3796,85783779,603198.XSHG,27.7383,0.6697,7.4829,8.6646,182.963,80000.0,433.6,80000.0,433.6,2022-08-16,31.3743
3797,85783825,603199.XSHG,-96.8163,1.2754,1.9948,8.2259,198.3892,11068.0,24.4271,11068.0,24.4271,2022-08-16,40.3598
3798,85783089,603200.XSHG,38.6031,1.7396,3.2109,4.5181,-80.3107,17290.9219,28.1496,17290.9219,28.1496,2022-08-16,68.6024
3799,85783712,603201.XSHG,21.2128,12.6165,2.7227,0.9999,62.893,7949.3335,31.0103,1987.3334,7.7526,2022-08-16,21.8147
3800,85781194,603203.XSHG,26.465,0.6048,6.2994,8.3402,103.7581,24814.7949,70.1762,24419.2715,69.0577,2022-08-16,26.2187
3801,85780909,603206.XSHG,24.4118,2.4664,2.8445,1.459,-179.3052,30519.998,54.0204,7630.0,13.5051,2022-08-16,25.6754
3802,85780966,603208.XSHG,28.1005,1.8361,2.8632,1.824,-15.2372,13658.5166,55.0985,13658.5166,55.0985,2022-08-16,21.4475
3803,85781009,603209.XSHG,35.5612,5.6508,3.6447,10.5929,12.7381,20000.0,70.48,5000.0,17.62,2022-08-16,35.4019
3804,85783477,603211.XSHG,67.9983,33.8158,5.4085,6.1032,-291.9737,27180.8008,58.0582,6795.2002,14.5145,2022-08-16,70.5408
3805,85779724,603212.XSHG,56.8783,3.6291,5.5804,3.3765,97.445,44041.1055,118.5587,29157.9004,78.4931,2022-08-16,69.7025
3806,85780953,603213.XSHG,12.6013,4.5078,4.7644,2.9517,37.9208,43480.0,68.5245,6526.0,10.285,2022-08-16,13.8031
3807,85782758,603214.XSHG,51.5885,1.9804,2.6386,0.8718,87.8275,14051.6934,25.8411,14051.6934,25.8411,2022-08-16,35.1684
3808,85781907,603215.XSHG,23.0215,3.7652,3.6754,2.0636,226.49200000000002,18666.0,32.8895,4666.5,8.2224,2022-08-16,27.4383
3809,85784148,603216.XSHG,17.8912,1.9623,2.1535,2.1877,29.6227,22136.0,33.3368,5536.0,8.3372,2022-08-16,18.2173
3810,85784107,603217.XSHG,20.6768,3.8565,3.262,3.2238,32.038000000000004,20820.6406,85.2397,7581.1772,31.0373,2022-08-16,23.6704
3811,85782211,603218.XSHG,61.4906,4.4032,3.2858,6.2965,-11.5999,96759.3125,279.4409,96759.3125,279.4409,2022-08-16,41.8733
3812,85779847,603219.XSHG,33.3564,5.4626,6.4507,2.9403,35.2042,40100.0,77.393,4100.0,7.912999999999999,2022-08-16,33.4024
3813,85779737,603220.XSHG,23.3341,0.4808,2.4663,1.6078,-233.0043,33776.0,41.1729,33402.1914,40.7173,2022-08-16,22.6656
3814,85780033,603221.XSHG,-143.6602,10.3225,1.4389,1.9564,-20.3908,24000.0,20.375999999999998,6072.0,5.1551,2022-08-16,346.5421
3815,85781029,603222.XSHG,27.6182,0.9231,3.8569999999999998,4.356,-102.8919,47704.0859,49.2306,47704.0859,49.2306,2022-08-16,33.3719
3816,85779786,603223.XSHG,292.9581,0.5183,3.951,2.0917,-998.3061,51013.3594,141.30700000000002,39513.6016,109.4527,2022-08-16,142.3554
3817,85783940,603225.XSHG,7.7396,0.3685,0.9888,0.3546,3.8885,152946.9531,157.9942,150863.625,155.8421,2022-08-16,7.0096
3818,85784253,603226.XSHG,277.6344,0.5121,1.9526,2.5753,-15.3824,35549.1758,19.2321,35549.1758,19.2321,2022-08-16,94.5937
3819,85782795,603227.XSHG,41.3892,2.6291,4.7944,2.8666,124.458,72457.0,79.0506,65870.0,71.8642,2022-08-16,54.0966
3820,85781515,603228.XSHG,23.2438,0.8087,3.0342,2.1127,494.1611,84756.2109,218.0777,84187.2031,216.6137,2022-08-16,23.3175
3821,85782083,603229.XSHG,74.1982,2.5378,9.8897,20.3221,595.4775,40186.6719,128.1955,40186.6719,128.1955,2022-08-16,87.8471
3822,85780912,603230.XSHG,16.5432,1.3784,1.8805,2.5553,5.2111,35352.3008,40.7258,8838.0996,10.1815,2022-08-16,17.8224
3823,85784021,603232.XSHG,61.2305,2.5606,2.2282,4.3248,-140.8522,23172.2031,29.197,23172.2031,29.197,2022-08-16,36.6298
3824,85782960,603233.XSHG,34.4224,0.3359,5.4475,1.6539,-38.0829,94911.8438,287.3931,94627.9297,286.5334,2022-08-16,36.3223
3825,85781277,603235.XSHG,20.6767,3.4894,4.1064,5.9535,-21.9964,43778.0,148.101,4378.0,14.8108,2022-08-16,19.9091
3826,85781727,603236.XSHG,71.6796,0.4832,9.3634,2.4221,-98.3465,18898.207,301.88,18898.207,301.88,2022-08-16,84.3098
3827,85782635,603238.XSHG,37.0228,0.297,1.587,1.4236,-27.21,17898.8008,19.814,17603.0,19.4865,2022-08-16,20.5083
3828,85783541,603239.XSHG,36.348,1.5038,5.1228,5.7847,375.9762,27072.0,46.9158,27072.0,46.9158,2022-08-16,33.0785
3829,85783776,603256.XSHG,62.3726,0.8529,4.6792,8.6244,-54.4217,88437.0,68.5387,87780.0,68.0295,2022-08-16,55.158
3830,85779783,603258.XSHG,16.2761,0.4041,2.1609,5.2264,87.8792,24585.8906,50.1798,24395.0,49.7902,2022-08-16,14.8098
3831,85781040,603259.XSHG,38.1286,1.9831,6.3947,8.9338,-99.2454,295719.1875,2691.0447,255847.2344,2328.21,2022-08-16,52.795
3832,85780885,603260.XSHG,16.9338,1.6404,7.7010000000000005,6.4851,105.37200000000001,107416.5547,1583.3201,93800.0,1382.6121,2022-08-16,19.2815
3833,85782552,603261.XSHG,57.3647,8.013,4.4917,12.1319,13.6281,7696.1821,38.0807,1925.0,9.5249,2022-08-16,54.5423
3834,85784425,603266.XSHG,35.4878,12.5131,2.8896,2.8752,93.906,19888.6758,35.1831,19888.6758,35.1831,2022-08-16,35.9164
3835,85782554,603267.XSHG,35.1059,0.4823,8.7367,12.1171,1040.9581,23240.4004,304.5654,23184.5605,303.8337,2022-08-16,36.8395
3836,85780213,603268.XSHG,-6.9754,0.527,6.6192,6.2575,-86.0586,12416.8799,22.5491,12416.8799,22.5491,2022-08-16,-7.296
3837,85781522,603269.XSHG,28.3249,1.4934,1.7690000000000001,1.2332,-53.3866,11251.8867,15.2013,11251.8867,15.2013,2022-08-16,28.7174
3838,85780024,603272.XSHG,29.3158,3.1718,3.0914,7.242000000000001,135.2111,10362.7002,20.2798,2590.675,5.07,2022-08-16,30.2473
3839,85784210,603277.XSHG,20.463,0.4153,4.1572,3.4643,77.1788,42068.3984,92.0036,41410.3008,90.5643,2022-08-16,22.3281
3840,85783467,603278.XSHG,94.7806,1.1217,1.4613,0.6484,-11.795,28988.1094,25.1327,28677.8594,24.8637,2022-08-16,23.0845
3841,85784375,603279.XSHG,26.428,2.7969999999999997,5.8486,3.7671,-100.4768,57668.3086,185.2883,55708.3008,178.9908,2022-08-16,28.6378
3842,85782783,603283.XSHG,30.3145,3.3789,3.9951,2.3319,-19.3337,19097.7676,56.6249,18036.668,53.4787,2022-08-16,31.5724
3843,85783404,603286.XSHG,220.13400000000001,16.229,3.8888,3.0768,-74.3272,8860.0996,18.6505,8807.5996,18.54,2022-08-16,172.2991
3844,85784003,603288.XSHG,55.8484,0.0711,16.5967,14.5918,-108.4074,463383.375,3656.095,463383.375,3656.095,2022-08-16,54.8078
3845,85784121,603289.XSHG,29.1913,6.1769,2.9766,3.4372,-7.2047,29572.1191,38.3255,26572.1191,34.4375,2022-08-16,26.9493
3846,85781217,603290.XSHG,150.4809,1.5307,14.1894,37.1144,23.2635,17060.6055,714.1569999999999,8956.3291,374.9119,2022-08-16,179.2639
3847,85781798,603297.XSHG,64.9333,1.4001,8.8589,15.2615,260.2206,11047.75,126.9276,10996.9502,126.344,2022-08-16,48.5436
3848,85780539,603298.XSHG,14.6938,0.2864,2.4465,0.8751,-28.8177,86639.7109,129.0065,86639.7109,129.0065,2022-08-16,14.2005
3849,85784248,603299.XSHG,19.5131,4.8099,2.254,1.9505,15.2421,78314.8516,101.73100000000001,77292.6562,100.4032,2022-08-16,30.4302
3850,85782679,603300.XSHG,17.3568,0.9451,2.6441,3.2005,77.1388,126258.5078,95.5777,124649.625,94.3598,2022-08-16,19.1874
3851,85779838,603301.XSHG,19.8871,0.6549,2.2348,2.0679,-22.9632,22720.4727,90.2003,22720.4727,90.2003,2022-08-16,15.1378
3852,85779902,603303.XSHG,24.4978,0.402,2.3987,1.3473,-18.9995,47694.457,71.7802,47694.457,71.7802,2022-08-16,21.9022
3853,85783614,603305.XSHG,59.0067,1.6893,7.1633,7.455,44.4502,62585.8047,261.6712,62585.8047,261.6712,2022-08-16,63.3242
3854,85782728,603306.XSHG,57.2298,1.0977,3.8098,8.0429,77.6134,30701.9707,103.3121,30701.9707,103.3121,2022-08-16,58.6602
3855,85779848,603308.XSHG,53.4159,0.6753,3.2273,6.0187,33.3467,68314.6953,126.7238,68314.6953,126.7238,2022-08-16,54.8152
3856,85783590,603309.XSHG,36.6083,2.2209,3.2036,4.0714,270.5393,29342.2227,51.9357,28963.2227,51.2649,2022-08-16,48.9529
3857,85780638,603311.XSHG,49.5351,2.0858,3.6608,4.0772,-65.0588,21000.0,31.164,21000.0,31.164,2022-08-16,43.5864
3858,85780354,603313.XSHG,-19.7855,0.8963,2.0316,0.7071,-23.2047,48529.9023,59.3521,48529.9023,59.3521,2022-08-16,-21.5409
3859,85784056,603315.XSHG,109.5265,0.8032,5.5747,8.3354,407.3445,30702.627,78.5066,30702.627,78.5066,2022-08-16,104.6692
3860,85782841,603316.XSHG,117.4985,1.9368,1.7761,1.2874,-16.1204,26426.4004,16.0673,26426.4004,16.0673,2022-08-16,73.2619
3861,85783228,603317.XSHG,93.1636,0.5431,4.8383,8.9472,-12.1814,76125.6094,190.8469,75418.1719,189.0733,2022-08-16,103.3843
3862,85783017,603318.XSHG,72.8103,1.9264,3.0866,1.1764,95.0929,37801.1172,32.1309,37801.1172,32.1309,2022-08-16,77.9541
3863,85783894,603319.XSHG,24.7906,7.4765,3.08,2.7478,-63.2608,20879.2793,43.7212,20697.6953,43.341,2022-08-16,22.9206
3864,85782683,603320.XSHG,33.4259,1.8933,2.3708,1.5804,36.1729,13001.7734,17.5264,13001.7734,17.5264,2022-08-16,22.2935
3865,85783311,603321.XSHG,50.6379,0.5686,2.0383,2.0037,-58.3148,30700.0,22.1654,30700.0,22.1654,2022-08-16,50.4796
3866,85781393,603322.XSHG,-14.4481,2.0128,16.0422,2.0542,-34.3163,16015.0,32.03,15652.0,31.304000000000002,2022-08-16,-13.8765
3867,85782836,603323.XSHG,7.0882,1.0357,0.6773,2.3480000000000003,-9.1991,180307.0938,93.0385,151779.4688,78.3182,2022-08-16,8.0181
